file_name,word,time
./word_fmris/7_subject_word_weighted_1462.pt,Never,1462.0
./word_fmris/7_subject_word_weighted_1462.5.pt,heard,1462.5
./word_fmris/7_subject_word_weighted_1463.pt,of,1463.0
./word_fmris/7_subject_word_weighted_1463.5.pt,a,1463.5
./word_fmris/7_subject_word_weighted_1464.pt,wizard's,1464.0
./word_fmris/7_subject_word_weighted_1464.5.pt,duel,1464.5
./word_fmris/7_subject_word_weighted_1465.pt,"before,",1465.0
./word_fmris/7_subject_word_weighted_1465.5.pt,I,1465.5
./word_fmris/7_subject_word_weighted_1466.pt,"suppose?""",1466.0
./word_fmris/7_subject_word_weighted_1466.5.pt,+,1466.5
./word_fmris/7_subject_word_weighted_1467.pt,"""Of",1467.0
./word_fmris/7_subject_word_weighted_1467.5.pt,course,1467.5
./word_fmris/7_subject_word_weighted_1468.pt,he,1468.0
./word_fmris/7_subject_word_weighted_1468.5.pt,"has,""",1468.5
./word_fmris/7_subject_word_weighted_1469.pt,said,1469.0
./word_fmris/7_subject_word_weighted_1469.5.pt,"Ron,",1469.5
./word_fmris/7_subject_word_weighted_1470.pt,wheeling,1470.0
./word_fmris/7_subject_word_weighted_1470.5.pt,around.,1470.5
./word_fmris/7_subject_word_weighted_1471.pt,"""I'm",1471.0
./word_fmris/7_subject_word_weighted_1471.5.pt,his,1471.5
./word_fmris/7_subject_word_weighted_1472.pt,"second,",1472.0
./word_fmris/7_subject_word_weighted_1472.5.pt,who's,1472.5
./word_fmris/7_subject_word_weighted_1473.pt,"yours?""",1473.0
./word_fmris/7_subject_word_weighted_1473.5.pt,+,1473.5
./word_fmris/7_subject_word_weighted_1474.pt,Malfoy,1474.0
./word_fmris/7_subject_word_weighted_1474.5.pt,looked,1474.5
./word_fmris/7_subject_word_weighted_1475.pt,at,1475.0
./word_fmris/7_subject_word_weighted_1475.5.pt,Crabbe,1475.5
./word_fmris/7_subject_word_weighted_1476.pt,and,1476.0
./word_fmris/7_subject_word_weighted_1476.5.pt,"Goyle,",1476.5
./word_fmris/7_subject_word_weighted_1477.pt,sizing,1477.0
./word_fmris/7_subject_word_weighted_1477.5.pt,them,1477.5
./word_fmris/7_subject_word_weighted_1478.pt,up.,1478.0
./word_fmris/7_subject_word_weighted_1478.5.pt,+,1478.5
./word_fmris/7_subject_word_weighted_1479.pt,"""Crabbe,""",1479.0
./word_fmris/7_subject_word_weighted_1479.5.pt,he,1479.5
./word_fmris/7_subject_word_weighted_1480.pt,said.,1480.0
./word_fmris/7_subject_word_weighted_1480.5.pt,"""Midnight",1480.5
./word_fmris/7_subject_word_weighted_1481.pt,all,1481.0
./word_fmris/7_subject_word_weighted_1481.5.pt,right?,1481.5
./word_fmris/7_subject_word_weighted_1482.pt,We'll,1482.0
./word_fmris/7_subject_word_weighted_1482.5.pt,meet,1482.5
./word_fmris/7_subject_word_weighted_1483.pt,you,1483.0
./word_fmris/7_subject_word_weighted_1483.5.pt,in,1483.5
./word_fmris/7_subject_word_weighted_1484.pt,the,1484.0
./word_fmris/7_subject_word_weighted_1484.5.pt,trophy,1484.5
./word_fmris/7_subject_word_weighted_1485.pt,room;,1485.0
./word_fmris/7_subject_word_weighted_1485.5.pt,that's,1485.5
./word_fmris/7_subject_word_weighted_1486.pt,always,1486.0
./word_fmris/7_subject_word_weighted_1486.5.pt,"unlocked.""",1486.5
./word_fmris/7_subject_word_weighted_1487.pt,+,1487.0
./word_fmris/7_subject_word_weighted_1487.5.pt,When,1487.5
./word_fmris/7_subject_word_weighted_1488.pt,Malfoy,1488.0
./word_fmris/7_subject_word_weighted_1488.5.pt,had,1488.5
./word_fmris/7_subject_word_weighted_1489.pt,"gone,",1489.0
./word_fmris/7_subject_word_weighted_1489.5.pt,Ron,1489.5
./word_fmris/7_subject_word_weighted_1490.pt,and,1490.0
./word_fmris/7_subject_word_weighted_1490.5.pt,Harry,1490.5
./word_fmris/7_subject_word_weighted_1491.pt,looked,1491.0
./word_fmris/7_subject_word_weighted_1491.5.pt,at,1491.5
./word_fmris/7_subject_word_weighted_1492.pt,each,1492.0
./word_fmris/7_subject_word_weighted_1492.5.pt,other.,1492.5
./word_fmris/7_subject_word_weighted_1493.pt,+,1493.0
./word_fmris/7_subject_word_weighted_1493.5.pt,"""What",1493.5
./word_fmris/7_subject_word_weighted_1494.pt,@is,1494.0
./word_fmris/7_subject_word_weighted_1494.5.pt,a,1494.5
./word_fmris/7_subject_word_weighted_1495.pt,wizard's,1495.0
./word_fmris/7_subject_word_weighted_1495.5.pt,"duel?""",1495.5
./word_fmris/7_subject_word_weighted_1496.pt,said,1496.0
./word_fmris/7_subject_word_weighted_1496.5.pt,Harry.,1496.5
./word_fmris/7_subject_word_weighted_1497.pt,"""And",1497.0
./word_fmris/7_subject_word_weighted_1497.5.pt,what,1497.5
./word_fmris/7_subject_word_weighted_1498.pt,do,1498.0
./word_fmris/7_subject_word_weighted_1498.5.pt,you,1498.5
./word_fmris/7_subject_word_weighted_1499.pt,"mean,",1499.0
./word_fmris/7_subject_word_weighted_1499.5.pt,you're,1499.5
./word_fmris/7_subject_word_weighted_1500.pt,my,1500.0
./word_fmris/7_subject_word_weighted_1500.5.pt,"second?""",1500.5
./word_fmris/7_subject_word_weighted_1501.pt,+,1501.0
./word_fmris/7_subject_word_weighted_1501.5.pt,"""Well,",1501.5
./word_fmris/7_subject_word_weighted_1502.pt,a,1502.0
./word_fmris/7_subject_word_weighted_1502.5.pt,second's,1502.5
./word_fmris/7_subject_word_weighted_1503.pt,there,1503.0
./word_fmris/7_subject_word_weighted_1503.5.pt,to,1503.5
./word_fmris/7_subject_word_weighted_1504.pt,take,1504.0
./word_fmris/7_subject_word_weighted_1504.5.pt,over,1504.5
./word_fmris/7_subject_word_weighted_1505.pt,if,1505.0
./word_fmris/7_subject_word_weighted_1505.5.pt,you,1505.5
./word_fmris/7_subject_word_weighted_1506.pt,"die,""",1506.0
./word_fmris/7_subject_word_weighted_1506.5.pt,said,1506.5
./word_fmris/7_subject_word_weighted_1507.pt,Ron,1507.0
./word_fmris/7_subject_word_weighted_1507.5.pt,"casually,",1507.5
./word_fmris/7_subject_word_weighted_1508.pt,getting,1508.0
./word_fmris/7_subject_word_weighted_1508.5.pt,started,1508.5
./word_fmris/7_subject_word_weighted_1509.pt,at,1509.0
./word_fmris/7_subject_word_weighted_1509.5.pt,last,1509.5
./word_fmris/7_subject_word_weighted_1510.pt,on,1510.0
./word_fmris/7_subject_word_weighted_1510.5.pt,his,1510.5
./word_fmris/7_subject_word_weighted_1511.pt,cold,1511.0
./word_fmris/7_subject_word_weighted_1511.5.pt,pie.,1511.5
./word_fmris/7_subject_word_weighted_1512.pt,Catching,1512.0
./word_fmris/7_subject_word_weighted_1512.5.pt,the,1512.5
./word_fmris/7_subject_word_weighted_1513.pt,look,1513.0
./word_fmris/7_subject_word_weighted_1513.5.pt,on,1513.5
./word_fmris/7_subject_word_weighted_1514.pt,Harry's,1514.0
./word_fmris/7_subject_word_weighted_1514.5.pt,"face,",1514.5
./word_fmris/7_subject_word_weighted_1515.pt,he,1515.0
./word_fmris/7_subject_word_weighted_1515.5.pt,added,1515.5
./word_fmris/7_subject_word_weighted_1516.pt,"quickly,",1516.0
./word_fmris/7_subject_word_weighted_1516.5.pt,"""But",1516.5
./word_fmris/7_subject_word_weighted_1517.pt,people,1517.0
./word_fmris/7_subject_word_weighted_1517.5.pt,only,1517.5
./word_fmris/7_subject_word_weighted_1518.pt,die,1518.0
./word_fmris/7_subject_word_weighted_1518.5.pt,in,1518.5
./word_fmris/7_subject_word_weighted_1519.pt,proper,1519.0
./word_fmris/7_subject_word_weighted_1519.5.pt,"duels,",1519.5
./word_fmris/7_subject_word_weighted_1520.pt,you,1520.0
./word_fmris/7_subject_word_weighted_1520.5.pt,"know,",1520.5
./word_fmris/7_subject_word_weighted_1521.pt,with,1521.0
./word_fmris/7_subject_word_weighted_1521.5.pt,real,1521.5
./word_fmris/7_subject_word_weighted_1522.pt,wizards.,1522.0
./word_fmris/7_subject_word_weighted_1522.5.pt,The,1522.5
./word_fmris/7_subject_word_weighted_1523.pt,most,1523.0
./word_fmris/7_subject_word_weighted_1523.5.pt,you,1523.5
./word_fmris/7_subject_word_weighted_1524.pt,and,1524.0
./word_fmris/7_subject_word_weighted_1524.5.pt,Malfoy'll,1524.5
./word_fmris/7_subject_word_weighted_1525.pt,be,1525.0
./word_fmris/7_subject_word_weighted_1525.5.pt,able,1525.5
./word_fmris/7_subject_word_weighted_1526.pt,to,1526.0
./word_fmris/7_subject_word_weighted_1526.5.pt,do,1526.5
./word_fmris/7_subject_word_weighted_1527.pt,is,1527.0
./word_fmris/7_subject_word_weighted_1527.5.pt,send,1527.5
./word_fmris/7_subject_word_weighted_1528.pt,sparks,1528.0
./word_fmris/7_subject_word_weighted_1528.5.pt,at,1528.5
./word_fmris/7_subject_word_weighted_1529.pt,each,1529.0
./word_fmris/7_subject_word_weighted_1529.5.pt,other.,1529.5
./word_fmris/7_subject_word_weighted_1530.pt,Neither,1530.0
./word_fmris/7_subject_word_weighted_1530.5.pt,of,1530.5
./word_fmris/7_subject_word_weighted_1531.pt,you,1531.0
./word_fmris/7_subject_word_weighted_1531.5.pt,knows,1531.5
./word_fmris/7_subject_word_weighted_1532.pt,enough,1532.0
./word_fmris/7_subject_word_weighted_1532.5.pt,magic,1532.5
./word_fmris/7_subject_word_weighted_1533.pt,to,1533.0
./word_fmris/7_subject_word_weighted_1533.5.pt,do,1533.5
./word_fmris/7_subject_word_weighted_1534.pt,any,1534.0
./word_fmris/7_subject_word_weighted_1534.5.pt,real,1534.5
./word_fmris/7_subject_word_weighted_1535.pt,damage.,1535.0
./word_fmris/7_subject_word_weighted_1535.5.pt,I,1535.5
./word_fmris/7_subject_word_weighted_1536.pt,bet,1536.0
./word_fmris/7_subject_word_weighted_1536.5.pt,he,1536.5
./word_fmris/7_subject_word_weighted_1537.pt,expected,1537.0
./word_fmris/7_subject_word_weighted_1537.5.pt,you,1537.5
./word_fmris/7_subject_word_weighted_1538.pt,to,1538.0
./word_fmris/7_subject_word_weighted_1538.5.pt,"refuse,",1538.5
./word_fmris/7_subject_word_weighted_1539.pt,"anyway.""",1539.0
./word_fmris/7_subject_word_weighted_1539.5.pt,+,1539.5
./word_fmris/7_subject_word_weighted_1540.pt,"""And",1540.0
./word_fmris/7_subject_word_weighted_1540.5.pt,what,1540.5
./word_fmris/7_subject_word_weighted_1541.pt,if,1541.0
./word_fmris/7_subject_word_weighted_1541.5.pt,I,1541.5
./word_fmris/7_subject_word_weighted_1542.pt,wave,1542.0
./word_fmris/7_subject_word_weighted_1542.5.pt,my,1542.5
./word_fmris/7_subject_word_weighted_1543.pt,wand,1543.0
./word_fmris/7_subject_word_weighted_1543.5.pt,and,1543.5
./word_fmris/7_subject_word_weighted_1544.pt,nothing,1544.0
./word_fmris/7_subject_word_weighted_1544.5.pt,"happens?""",1544.5
./word_fmris/7_subject_word_weighted_1545.pt,+,1545.0
./word_fmris/7_subject_word_weighted_1545.5.pt,"""Throw",1545.5
./word_fmris/7_subject_word_weighted_1546.pt,it,1546.0
./word_fmris/7_subject_word_weighted_1546.5.pt,away,1546.5
./word_fmris/7_subject_word_weighted_1547.pt,and,1547.0
./word_fmris/7_subject_word_weighted_1547.5.pt,punch,1547.5
./word_fmris/7_subject_word_weighted_1548.pt,him,1548.0
./word_fmris/7_subject_word_weighted_1548.5.pt,on,1548.5
./word_fmris/7_subject_word_weighted_1549.pt,the,1549.0
./word_fmris/7_subject_word_weighted_1549.5.pt,"nose,""",1549.5
./word_fmris/7_subject_word_weighted_1550.pt,Ron,1550.0
./word_fmris/7_subject_word_weighted_1550.5.pt,suggested.,1550.5
./word_fmris/7_subject_word_weighted_1551.pt,+,1551.0
./word_fmris/7_subject_word_weighted_1551.5.pt,"""Excuse",1551.5
./word_fmris/7_subject_word_weighted_1552.pt,"me.""",1552.0
./word_fmris/7_subject_word_weighted_1552.5.pt,+,1552.5
./word_fmris/7_subject_word_weighted_1553.pt,They,1553.0
./word_fmris/7_subject_word_weighted_1553.5.pt,both,1553.5
./word_fmris/7_subject_word_weighted_1554.pt,looked,1554.0
./word_fmris/7_subject_word_weighted_1554.5.pt,up.,1554.5
./word_fmris/7_subject_word_weighted_1555.pt,It,1555.0
./word_fmris/7_subject_word_weighted_1555.5.pt,was,1555.5
./word_fmris/7_subject_word_weighted_1556.pt,Hermione,1556.0
./word_fmris/7_subject_word_weighted_1556.5.pt,Granger.,1556.5
./word_fmris/7_subject_word_weighted_1557.pt,+,1557.0
./word_fmris/7_subject_word_weighted_1557.5.pt,"""Can't",1557.5
./word_fmris/7_subject_word_weighted_1558.pt,a,1558.0
./word_fmris/7_subject_word_weighted_1558.5.pt,person,1558.5
./word_fmris/7_subject_word_weighted_1559.pt,eat,1559.0
./word_fmris/7_subject_word_weighted_1559.5.pt,in,1559.5
./word_fmris/7_subject_word_weighted_1560.pt,peace,1560.0
./word_fmris/7_subject_word_weighted_1560.5.pt,in,1560.5
./word_fmris/7_subject_word_weighted_1561.pt,this,1561.0
./word_fmris/7_subject_word_weighted_1561.5.pt,"place?""",1561.5
./word_fmris/7_subject_word_weighted_1562.pt,said,1562.0
./word_fmris/7_subject_word_weighted_1562.5.pt,Ron.,1562.5
./word_fmris/7_subject_word_weighted_1563.pt,+,1563.0
./word_fmris/7_subject_word_weighted_1563.5.pt,Hermione,1563.5
./word_fmris/7_subject_word_weighted_1564.pt,ignored,1564.0
./word_fmris/7_subject_word_weighted_1564.5.pt,him,1564.5
./word_fmris/7_subject_word_weighted_1565.pt,and,1565.0
./word_fmris/7_subject_word_weighted_1565.5.pt,spoke,1565.5
./word_fmris/7_subject_word_weighted_1566.pt,to,1566.0
./word_fmris/7_subject_word_weighted_1566.5.pt,Harry.,1566.5
./word_fmris/7_subject_word_weighted_1567.pt,"""I",1567.0
./word_fmris/7_subject_word_weighted_1567.5.pt,couldn't,1567.5
./word_fmris/7_subject_word_weighted_1568.pt,help,1568.0
./word_fmris/7_subject_word_weighted_1568.5.pt,overhearing,1568.5
./word_fmris/7_subject_word_weighted_1569.pt,what,1569.0
./word_fmris/7_subject_word_weighted_1569.5.pt,you,1569.5
./word_fmris/7_subject_word_weighted_1570.pt,and,1570.0
./word_fmris/7_subject_word_weighted_1570.5.pt,Malfoy,1570.5
./word_fmris/7_subject_word_weighted_1571.pt,were,1571.0
./word_fmris/7_subject_word_weighted_1571.5.pt,saying,1571.5
./word_fmris/7_subject_word_weighted_1572.pt,"—""",1572.0
./word_fmris/7_subject_word_weighted_1572.5.pt,+,1572.5
./word_fmris/7_subject_word_weighted_1573.pt,"""Bet",1573.0
./word_fmris/7_subject_word_weighted_1573.5.pt,you,1573.5
./word_fmris/7_subject_word_weighted_1574.pt,"could,""",1574.0
./word_fmris/7_subject_word_weighted_1574.5.pt,Ron,1574.5
./word_fmris/7_subject_word_weighted_1575.pt,muttered.,1575.0
./word_fmris/7_subject_word_weighted_1575.5.pt,+,1575.5
./word_fmris/7_subject_word_weighted_1576.pt,"""—",1576.0
./word_fmris/7_subject_word_weighted_1576.5.pt,and,1576.5
./word_fmris/7_subject_word_weighted_1577.pt,you,1577.0
./word_fmris/7_subject_word_weighted_1577.5.pt,@mustn't,1577.5
./word_fmris/7_subject_word_weighted_1578.pt,go,1578.0
./word_fmris/7_subject_word_weighted_1578.5.pt,wandering,1578.5
./word_fmris/7_subject_word_weighted_1579.pt,around,1579.0
./word_fmris/7_subject_word_weighted_1579.5.pt,the,1579.5
./word_fmris/7_subject_word_weighted_1580.pt,school,1580.0
./word_fmris/7_subject_word_weighted_1580.5.pt,at,1580.5
./word_fmris/7_subject_word_weighted_1581.pt,"night,",1581.0
./word_fmris/7_subject_word_weighted_1581.5.pt,think,1581.5
./word_fmris/7_subject_word_weighted_1582.pt,of,1582.0
./word_fmris/7_subject_word_weighted_1582.5.pt,the,1582.5
./word_fmris/7_subject_word_weighted_1583.pt,points,1583.0
./word_fmris/7_subject_word_weighted_1583.5.pt,you'll,1583.5
./word_fmris/7_subject_word_weighted_1584.pt,lose,1584.0
./word_fmris/7_subject_word_weighted_1584.5.pt,Gryffindor,1584.5
./word_fmris/7_subject_word_weighted_1585.pt,if,1585.0
./word_fmris/7_subject_word_weighted_1585.5.pt,you're,1585.5
./word_fmris/7_subject_word_weighted_1586.pt,"caught,",1586.0
./word_fmris/7_subject_word_weighted_1586.5.pt,and,1586.5
./word_fmris/7_subject_word_weighted_1587.pt,you're,1587.0
./word_fmris/7_subject_word_weighted_1587.5.pt,bound,1587.5
./word_fmris/7_subject_word_weighted_1588.pt,to,1588.0
./word_fmris/7_subject_word_weighted_1588.5.pt,be.,1588.5
./word_fmris/7_subject_word_weighted_1589.pt,It's,1589.0
./word_fmris/7_subject_word_weighted_1589.5.pt,really,1589.5
./word_fmris/7_subject_word_weighted_1590.pt,very,1590.0
./word_fmris/7_subject_word_weighted_1590.5.pt,selfish,1590.5
./word_fmris/7_subject_word_weighted_1591.pt,of,1591.0
./word_fmris/7_subject_word_weighted_1591.5.pt,"you.""",1591.5
./word_fmris/7_subject_word_weighted_1592.pt,+,1592.0
./word_fmris/7_subject_word_weighted_1592.5.pt,"""And",1592.5
./word_fmris/7_subject_word_weighted_1593.pt,it's,1593.0
./word_fmris/7_subject_word_weighted_1593.5.pt,really,1593.5
./word_fmris/7_subject_word_weighted_1594.pt,none,1594.0
./word_fmris/7_subject_word_weighted_1594.5.pt,of,1594.5
./word_fmris/7_subject_word_weighted_1595.pt,your,1595.0
./word_fmris/7_subject_word_weighted_1595.5.pt,"business,""",1595.5
./word_fmris/7_subject_word_weighted_1596.pt,said,1596.0
./word_fmris/7_subject_word_weighted_1596.5.pt,Harry.,1596.5
./word_fmris/7_subject_word_weighted_1597.pt,+,1597.0
./word_fmris/7_subject_word_weighted_1597.5.pt,"""Good-bye,""",1597.5
./word_fmris/7_subject_word_weighted_1598.pt,said,1598.0
./word_fmris/7_subject_word_weighted_1598.5.pt,Ron.,1598.5
./word_fmris/7_subject_word_weighted_1599.pt,+,1599.0
./word_fmris/7_subject_word_weighted_1599.5.pt,+,1599.5
./word_fmris/7_subject_word_weighted_1600.pt,All,1600.0
./word_fmris/7_subject_word_weighted_1600.5.pt,the,1600.5
./word_fmris/7_subject_word_weighted_1601.pt,"same,",1601.0
./word_fmris/7_subject_word_weighted_1601.5.pt,it,1601.5
./word_fmris/7_subject_word_weighted_1602.pt,wasn't,1602.0
./word_fmris/7_subject_word_weighted_1602.5.pt,what,1602.5
./word_fmris/7_subject_word_weighted_1603.pt,you'd,1603.0
./word_fmris/7_subject_word_weighted_1603.5.pt,call,1603.5
./word_fmris/7_subject_word_weighted_1604.pt,the,1604.0
./word_fmris/7_subject_word_weighted_1604.5.pt,perfect,1604.5
./word_fmris/7_subject_word_weighted_1605.pt,end,1605.0
./word_fmris/7_subject_word_weighted_1605.5.pt,to,1605.5
./word_fmris/7_subject_word_weighted_1606.pt,the,1606.0
./word_fmris/7_subject_word_weighted_1606.5.pt,"day,",1606.5
./word_fmris/7_subject_word_weighted_1607.pt,Harry,1607.0
./word_fmris/7_subject_word_weighted_1607.5.pt,"thought,",1607.5
./word_fmris/7_subject_word_weighted_1608.pt,as,1608.0
./word_fmris/7_subject_word_weighted_1608.5.pt,he,1608.5
./word_fmris/7_subject_word_weighted_1609.pt,lay,1609.0
./word_fmris/7_subject_word_weighted_1609.5.pt,awake,1609.5
./word_fmris/7_subject_word_weighted_1610.pt,much,1610.0
./word_fmris/7_subject_word_weighted_1610.5.pt,later,1610.5
./word_fmris/7_subject_word_weighted_1611.pt,listening,1611.0
./word_fmris/7_subject_word_weighted_1611.5.pt,to,1611.5
./word_fmris/7_subject_word_weighted_1612.pt,Dean,1612.0
./word_fmris/7_subject_word_weighted_1612.5.pt,and,1612.5
./word_fmris/7_subject_word_weighted_1613.pt,Seamus,1613.0
./word_fmris/7_subject_word_weighted_1613.5.pt,falling,1613.5
./word_fmris/7_subject_word_weighted_1614.pt,asleep,1614.0
./word_fmris/7_subject_word_weighted_1614.5.pt,(Neville,1614.5
./word_fmris/7_subject_word_weighted_1615.pt,wasn't,1615.0
./word_fmris/7_subject_word_weighted_1615.5.pt,back,1615.5
./word_fmris/7_subject_word_weighted_1616.pt,from,1616.0
./word_fmris/7_subject_word_weighted_1616.5.pt,the,1616.5
./word_fmris/7_subject_word_weighted_1617.pt,hospital,1617.0
./word_fmris/7_subject_word_weighted_1617.5.pt,wing).,1617.5
./word_fmris/7_subject_word_weighted_1618.pt,Ron,1618.0
./word_fmris/7_subject_word_weighted_1618.5.pt,had,1618.5
./word_fmris/7_subject_word_weighted_1619.pt,spent,1619.0
./word_fmris/7_subject_word_weighted_1619.5.pt,all,1619.5
./word_fmris/7_subject_word_weighted_1620.pt,evening,1620.0
./word_fmris/7_subject_word_weighted_1620.5.pt,giving,1620.5
./word_fmris/7_subject_word_weighted_1621.pt,him,1621.0
./word_fmris/7_subject_word_weighted_1621.5.pt,advice,1621.5
./word_fmris/7_subject_word_weighted_1622.pt,such,1622.0
./word_fmris/7_subject_word_weighted_1622.5.pt,as,1622.5
./word_fmris/7_subject_word_weighted_1623.pt,"""If",1623.0
./word_fmris/7_subject_word_weighted_1623.5.pt,he,1623.5
./word_fmris/7_subject_word_weighted_1624.pt,tries,1624.0
./word_fmris/7_subject_word_weighted_1624.5.pt,to,1624.5
./word_fmris/7_subject_word_weighted_1625.pt,curse,1625.0
./word_fmris/7_subject_word_weighted_1625.5.pt,"you,",1625.5
./word_fmris/7_subject_word_weighted_1626.pt,you'd,1626.0
./word_fmris/7_subject_word_weighted_1626.5.pt,better,1626.5
./word_fmris/7_subject_word_weighted_1627.pt,dodge,1627.0
./word_fmris/7_subject_word_weighted_1627.5.pt,"it,",1627.5
./word_fmris/7_subject_word_weighted_1628.pt,because,1628.0
./word_fmris/7_subject_word_weighted_1628.5.pt,I,1628.5
./word_fmris/7_subject_word_weighted_1629.pt,can't,1629.0
./word_fmris/7_subject_word_weighted_1629.5.pt,remember,1629.5
./word_fmris/7_subject_word_weighted_1630.pt,how,1630.0
./word_fmris/7_subject_word_weighted_1630.5.pt,to,1630.5
./word_fmris/7_subject_word_weighted_1631.pt,block,1631.0
./word_fmris/7_subject_word_weighted_1631.5.pt,"them.""",1631.5
./word_fmris/7_subject_word_weighted_1632.pt,There,1632.0
./word_fmris/7_subject_word_weighted_1632.5.pt,was,1632.5
./word_fmris/7_subject_word_weighted_1633.pt,a,1633.0
./word_fmris/7_subject_word_weighted_1633.5.pt,very,1633.5
./word_fmris/7_subject_word_weighted_1634.pt,good,1634.0
./word_fmris/7_subject_word_weighted_1634.5.pt,chance,1634.5
./word_fmris/7_subject_word_weighted_1635.pt,they,1635.0
./word_fmris/7_subject_word_weighted_1635.5.pt,were,1635.5
./word_fmris/7_subject_word_weighted_1636.pt,going,1636.0
./word_fmris/7_subject_word_weighted_1636.5.pt,to,1636.5
./word_fmris/7_subject_word_weighted_1637.pt,get,1637.0
./word_fmris/7_subject_word_weighted_1637.5.pt,caught,1637.5
./word_fmris/7_subject_word_weighted_1638.pt,by,1638.0
./word_fmris/7_subject_word_weighted_1638.5.pt,Filch,1638.5
./word_fmris/7_subject_word_weighted_1639.pt,or,1639.0
./word_fmris/7_subject_word_weighted_1639.5.pt,Mrs.,1639.5
./word_fmris/7_subject_word_weighted_1640.pt,"Norris,",1640.0
./word_fmris/7_subject_word_weighted_1640.5.pt,and,1640.5
./word_fmris/7_subject_word_weighted_1641.pt,Harry,1641.0
./word_fmris/7_subject_word_weighted_1641.5.pt,felt,1641.5
./word_fmris/7_subject_word_weighted_1642.pt,he,1642.0
./word_fmris/7_subject_word_weighted_1642.5.pt,was,1642.5
./word_fmris/7_subject_word_weighted_1643.pt,pushing,1643.0
./word_fmris/7_subject_word_weighted_1643.5.pt,his,1643.5
./word_fmris/7_subject_word_weighted_1644.pt,"luck,",1644.0
./word_fmris/7_subject_word_weighted_1644.5.pt,breaking,1644.5
./word_fmris/7_subject_word_weighted_1645.pt,another,1645.0
./word_fmris/7_subject_word_weighted_1645.5.pt,school,1645.5
./word_fmris/7_subject_word_weighted_1646.pt,rule,1646.0
./word_fmris/7_subject_word_weighted_1646.5.pt,today.,1646.5
./word_fmris/7_subject_word_weighted_1647.pt,On,1647.0
./word_fmris/7_subject_word_weighted_1647.5.pt,the,1647.5
./word_fmris/7_subject_word_weighted_1648.pt,other,1648.0
./word_fmris/7_subject_word_weighted_1648.5.pt,"hand,",1648.5
./word_fmris/7_subject_word_weighted_1649.pt,Malfoy's,1649.0
./word_fmris/7_subject_word_weighted_1649.5.pt,sneering,1649.5
./word_fmris/7_subject_word_weighted_1650.pt,face,1650.0
./word_fmris/7_subject_word_weighted_1650.5.pt,kept,1650.5
./word_fmris/7_subject_word_weighted_1651.pt,looming,1651.0
./word_fmris/7_subject_word_weighted_1651.5.pt,up,1651.5
./word_fmris/7_subject_word_weighted_1652.pt,out,1652.0
./word_fmris/7_subject_word_weighted_1652.5.pt,of,1652.5
./word_fmris/7_subject_word_weighted_1653.pt,the,1653.0
./word_fmris/7_subject_word_weighted_1653.5.pt,darkness,1653.5
./word_fmris/7_subject_word_weighted_1654.pt,--,1654.0
./word_fmris/7_subject_word_weighted_1654.5.pt,this,1654.5
./word_fmris/7_subject_word_weighted_1655.pt,was,1655.0
./word_fmris/7_subject_word_weighted_1655.5.pt,his,1655.5
./word_fmris/7_subject_word_weighted_1656.pt,big,1656.0
./word_fmris/7_subject_word_weighted_1656.5.pt,chance,1656.5
./word_fmris/7_subject_word_weighted_1657.pt,to,1657.0
./word_fmris/7_subject_word_weighted_1657.5.pt,beat,1657.5
./word_fmris/7_subject_word_weighted_1658.pt,Malfoy,1658.0
./word_fmris/7_subject_word_weighted_1658.5.pt,face-to-face.,1658.5
./word_fmris/7_subject_word_weighted_1659.pt,He,1659.0
./word_fmris/7_subject_word_weighted_1659.5.pt,couldn't,1659.5
./word_fmris/7_subject_word_weighted_1660.pt,miss,1660.0
./word_fmris/7_subject_word_weighted_1660.5.pt,it.,1660.5
./word_fmris/7_subject_word_weighted_1661.pt,+,1661.0
./word_fmris/7_subject_word_weighted_1661.5.pt,"""Half-past",1661.5
./word_fmris/7_subject_word_weighted_1662.pt,"eleven,""",1662.0
./word_fmris/7_subject_word_weighted_1662.5.pt,Ron,1662.5
./word_fmris/7_subject_word_weighted_1663.pt,muttered,1663.0
./word_fmris/7_subject_word_weighted_1663.5.pt,at,1663.5
./word_fmris/7_subject_word_weighted_1664.pt,"last,",1664.0
./word_fmris/7_subject_word_weighted_1664.5.pt,"""we'd",1664.5
./word_fmris/7_subject_word_weighted_1665.pt,better,1665.0
./word_fmris/7_subject_word_weighted_1665.5.pt,"go.""",1665.5
./word_fmris/7_subject_word_weighted_1666.pt,+,1666.0
./word_fmris/7_subject_word_weighted_1666.5.pt,They,1666.5
./word_fmris/7_subject_word_weighted_1667.pt,pulled,1667.0
./word_fmris/7_subject_word_weighted_1667.5.pt,on,1667.5
./word_fmris/7_subject_word_weighted_1668.pt,their,1668.0
./word_fmris/7_subject_word_weighted_1668.5.pt,"bathrobes,",1668.5
./word_fmris/7_subject_word_weighted_1669.pt,picked,1669.0
./word_fmris/7_subject_word_weighted_1669.5.pt,up,1669.5
./word_fmris/7_subject_word_weighted_1670.pt,their,1670.0
./word_fmris/7_subject_word_weighted_1670.5.pt,"wands,",1670.5
./word_fmris/7_subject_word_weighted_1671.pt,and,1671.0
./word_fmris/7_subject_word_weighted_1671.5.pt,crept,1671.5
./word_fmris/7_subject_word_weighted_1672.pt,across,1672.0
./word_fmris/7_subject_word_weighted_1672.5.pt,the,1672.5
